hour,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount,total_network_tx_count,total_network_volume,massive_whale_tx_count,massive_whale_volume,mid_whale_tx_count,mid_whale_volume,avg_gas_gwei,max_gas_gwei,unique_large_senders,unique_large_receivers,whale_contract_calls,drawdown_6h_label
2022-03-07 12:00:00,2538.25,2649.0,2538.15,2570.19,194895.8045,507354599.96999997,263803,304872,490878.06995,45,268391.113416,378,107835.299463,37.97530297666667,34175.06438,80,65,63,0
2022-03-07 18:00:00,2570.19,2570.28,2445.0,2491.12,201265.6279,501717427.7,295548,289582,599238.63853,78,343708.24503,456,121170.11158,65.98699827833333,18058.34409,89,71,120,0
2022-03-08 00:00:00,2491.12,2572.29,2480.15,2524.0,122911.6119,311590762.51,174653,288395,323244.04658,35,137549.180633,302,77942.881678,70.14287902333332,33368.76311,67,59,47,0
2022-03-08 06:00:00,2524.01,2609.04,2495.58,2587.96,133537.3087,341544999.08,196453,294589,323382.11196,37,122986.06884,382,106117.77732,25.634419065000003,16915.82237,64,59,78,0
2022-03-08 12:00:00,2587.97,2608.29,2525.26,2592.61,209011.4912,537505008.11,285376,312830,656746.09051,48,444093.048328,417,107893.76573,44.43151913,17844.51716,79,81,75,0
2022-03-08 18:00:00,2592.61,2624.0,2548.58,2575.97,96199.3303,248207264.2,155612,299812,406487.88311,49,218508.323171,328,88697.231147,54.32027689166667,30616.53618,77,66,81,0
2022-03-09 00:00:00,2575.98,2729.89,2567.7,2714.33,199169.35989999998,530760343.76,259858,290581,300337.61264,28,86276.777062,417,107249.324686,51.08475409166667,42430.38022,80,66,113,0
2022-03-09 06:00:00,2714.33,2775.85,2705.03,2745.27,141080.1701,386929673.27,211751,291652,438682.08991,36,154352.207137,585,184128.23293,34.20496446833334,9472.461652,80,69,76,0
2022-03-09 12:00:00,2745.26,2769.07,2711.39,2743.38,130540.41,357946575.92,202544,312525,368752.03591,33,167522.07043999998,397,109484.88102999999,36.867961415,34528.24387,60,63,80,0
2022-03-09 18:00:00,2743.39,2744.42,2679.72,2726.98,91981.8003,249142575.05,166178,283564,298812.67764999997,35,124312.87416200001,262,66799.256494,41.055133031666664,30661.1072,51,51,65,1
2022-03-10 00:00:00,2726.98,2733.25,2572.39,2591.39,198803.2674,525287381.69,242982,275960,401565.75455,49,165858.412983,434,121921.091409,39.53543314833333,25857.32464,83,65,63,0
2022-03-10 06:00:00,2591.42,2610.31,2572.0,2593.9,103370.7665,268004179.53,147523,333820,390394.33236,43,196377.997327,362,100867.30241,27.153608363333333,26710.75662,67,65,38,0
2022-03-10 12:00:00,2593.91,2648.0,2550.27,2592.59,199642.8598,518121778.3,255656,333333,524876.10563,53,313063.04371,395,114212.85712,43.435625636666664,14164.23338,75,70,65,0
2022-03-10 18:00:00,2592.59,2621.24,2585.5,2606.7,57213.043999999994,149056916.98,94515,286478,273633.70513,32,106719.401982,297,79225.552549,34.66798686333333,28085.84835,59,93,55,0
2022-03-11 00:00:00,2606.69,2610.61,2522.57,2565.01,109088.6915,278806348.21,160982,274184,265265.82892,27,72560.722015,352,90542.73254,32.094224445,11376.66056,65,57,68,0
2022-03-11 06:00:00,2565.01,2669.91,2560.62,2652.63,147072.462,384252130.39,182916,280198,262193.58763,24,92820.79347799999,299,73807.776624,25.151268701666666,37966.9438,62,49,57,0
2022-03-11 12:00:00,2652.63,2676.78,2545.3,2565.39,161703.4395,421572544.92,218074,284410,307138.63506,39,113292.32490200001,330,92397.732356,35.153140668333336,14401.8295,69,60,54,0
2022-03-11 18:00:00,2565.38,2588.12,2526.76,2556.86,76719.0638,196429890.29,122435,280542,420806.90171999997,34,213155.16546400002,310,90765.839209,48.46674422666666,34088.5154,55,56,63,0
2022-03-12 00:00:00,2556.86,2597.18,2553.39,2590.54,49506.768000000004,127809595.91,79880,272401,169675.63764,15,42024.27936,188,43059.338573,26.022859575000002,14970.9889,50,42,42,0
2022-03-12 06:00:00,2590.53,2600.32,2573.22,2578.83,40548.7886,104853565.67,72869,295640,134869.7754,12,25191.951614999998,180,39466.81771,18.391591825,27813.60484,35,36,32,0
2022-03-12 12:00:00,2578.82,2616.79,2562.0,2589.57,96755.4618,250704359.81,113126,281451,150046.737,12,19924.643090999998,212,46334.647473000005,27.833792855,52223.84634,40,35,45,0
2022-03-12 18:00:00,2589.57,2592.77,2563.0,2568.8,32425.5527,83766515.504,61247,271135,148413.25685,12,33598.548294,169,36161.441548,33.72465854833333,32000.0,33,30,53,0
2022-03-13 00:00:00,2568.8,2603.32,2558.69,2584.41,44250.3077,114395317.647,69986,242193,134032.03589,10,24174.352481,142,36846.281571,28.160930266666668,6773.794372,30,30,34,0
2022-03-13 06:00:00,2584.42,2595.78,2564.39,2574.23,69110.79329999999,178215292.04000002,81614,262625,228377.71925,14,108434.585853,175,47278.518973,20.09749343333333,7413.406224,39,36,35,0
2022-03-13 12:00:00,2574.23,2591.0,2533.54,2578.67,104850.9822,268989472.45,134881,265508,194321.36355,26,53484.721681,227,52407.111202,30.598471125,18510.94352,42,46,58,0
2022-03-13 18:00:00,2578.68,2584.38,2493.0,2515.65,98730.0769,250174999.45700002,157871,271501,223738.70526000002,22,44477.872707,302,83386.314193,81.572098555,33869.37356,61,48,43,0
2022-03-14 00:00:00,2515.66,2605.2,2498.67,2566.74,104892.7279,267705812.0,153122,265742,247051.41084,22,63738.870874,333,93656.884264,29.679158573333336,16639.65096,53,46,42,0
2022-03-14 06:00:00,2566.8,2609.6,2565.6,2579.81,88231.7881,228325075.84,139768,270795,314370.92566,43,154862.1603,295,71012.381601,24.395391668333332,18161.16736,52,47,58,0
2022-03-14 12:00:00,2579.81,2592.68,2532.22,2537.03,101107.09760000001,259773952.7,172161,289088,293676.04278,39,112819.212261,276,82520.72538999999,33.32152457,8895.932052,51,48,58,0
2022-03-14 18:00:00,2537.02,2596.14,2515.0,2589.41,92398.5776,235675132.5,144071,272288,305418.99526,37,156687.00916000002,227,56129.877162,54.127226105,16891.82069,45,45,52,0
2022-03-15 00:00:00,2589.42,2602.72,2537.1,2549.57,90730.3355,232860906.08,126378,268536,576545.95621,62,418185.603828,249,61953.911711,30.168706151666665,14491.67379,52,46,76,0
2022-03-15 06:00:00,2549.57,2563.29,2507.0,2534.8,98499.38029999999,249052583.51,147303,299971,396287.38571,24,154884.178252,433,134510.28561,21.233850656666664,16603.85364,63,59,73,0
2022-03-15 12:00:00,2534.8,2621.79,2520.66,2599.61,141726.034,364604434.44,208540,331584,358482.01157,39,103371.458342,506,137721.11768,47.631670783333334,20452.60418,83,74,106,0
2022-03-15 18:00:00,2599.6,2669.0,2591.34,2617.73,130246.55159999999,342918570.54,204576,290116,1368695.5759100001,47,829528.95781,1090,437123.293374,61.47815211666667,12238.98393,68,69,63,0
2022-03-16 00:00:00,2617.74,2735.0,2603.38,2628.3,177732.6519,473192571.66,277738,319777,347199.91559,43,142789.936264,373,94931.344081,42.034255645,9714.484483,89,67,70,0
2022-03-16 06:00:00,2628.29,2703.66,2626.13,2688.12,103966.1435,277634050.74,198053,320989,302807.02101,43,147480.32381,263,69882.45503499999,27.694050856666667,20214.66012,51,56,64,0
2022-03-16 12:00:00,2688.11,2724.07,2662.05,2704.95,151415.7778,408384813.46000004,214529,320315,771008.70054,50,516368.166582,489,149725.20982699998,47.6865759,78866.07768,73,72,78,0
2022-03-16 18:00:00,2704.95,2788.0,2632.91,2773.81,233110.1485,633285632.54,364851,274930,343158.56602,38,102006.95612300001,468,116839.74473,60.47755014166666,13142.85714,82,70,139,0
2022-03-17 00:00:00,2773.8,2787.4,2752.64,2760.08,80725.1919,223365955.52,123491,286293,346432.58105,24,113863.528703,467,110365.16671,37.97509338,24661.22433,102,100,99,0
2022-03-17 06:00:00,2760.07,2778.83,2746.42,2775.26,77333.0971,213633995.70999998,128020,293263,332561.10789,31,118471.91799399999,441,105229.6524,25.43635931,11653.02299,74,66,116,0
2022-03-17 12:00:00,2775.27,2836.0,2771.43,2806.68,157971.09279999998,443192554.4,241832,306647,589618.3372,58,207785.252385,681,173922.03923,176.69325130000001,57899.47702,101,94,176,0
2022-03-17 18:00:00,2806.68,2834.35,2799.17,2811.92,63283.1592,178108793.4,104542,288329,420617.25899,39,175462.91457,420,122232.37213,55.91395709333333,9523.003691,63,65,71,0
2022-03-18 00:00:00,2811.91,2813.54,2765.59,2801.82,102293.5863,284972478.15999997,136771,410814,446343.35422,31,95748.826283,409,110929.58030999999,120.90160913833334,71112.0,92,56,78,0
2022-03-18 06:00:00,2801.83,2814.99,2779.75,2796.52,102979.91619999999,288203122.42,145825,295637,407498.3526,35,140998.65500199998,506,125290.5091,41.463560565,18286.33177,95,81,96,0
2022-03-18 12:00:00,2796.51,2946.0,2788.73,2935.42,222341.387,637587895.59,322001,286897,699319.00624,87,375253.83923,646,173132.93925,63.647016315,17738.30861,113,93,106,0
2022-03-18 18:00:00,2935.41,2984.0,2922.11,2938.92,128920.9071,380124469.53,190177,272596,460451.33016,84,217401.59683,415,114099.502605,54.337124108333335,29001.2134,89,90,88,0
2022-03-19 00:00:00,2938.84,2980.0,2928.55,2933.38,76268.0283,225068311.41,129072,295864,402717.29892,63,188724.681289,359,83600.013014,43.16524546833333,10135.98035,79,49,95,0
2022-03-19 06:00:00,2933.39,2955.19,2920.44,2946.41,71307.5332,209572124.77,123938,285225,483672.02673,36,308576.82621800003,313,74787.351813,24.567767056666668,50714.31613,56,53,91,0
2022-03-19 12:00:00,2946.42,2987.7,2939.22,2957.54,98615.6229,292212609.59,160759,286305,517944.89089000004,58,332568.648864,281,70451.832991,32.11593903,10809.21229,59,57,81,0
2022-03-19 18:00:00,2957.54,2966.6,2890.86,2950.84,79780.3554,234391583.75,142637,260213,221433.49174,31,68521.193789,248,55858.203686,35.40327552,19047.61905,51,50,77,0
2022-03-20 00:00:00,2950.85,2964.17,2907.24,2929.51,65865.07979999999,192893715.53,109756,263109,196622.84124,23,58593.49717,232,56262.16273,25.10193837,19183.30924,62,36,44,0
2022-03-20 06:00:00,2929.51,2934.69,2874.61,2886.49,61543.1802,179314020.96,130534,293204,168789.87202,12,35931.49063,224,53424.7365,18.175260546666667,12537.33231,44,40,52,0
2022-03-20 12:00:00,2886.49,2899.18,2818.55,2826.57,157540.6576,451488597.1,272518,290924,212345.3848,27,33877.570904,301,77008.292149,35.285492425,48354.34766,49,55,74,0
2022-03-20 18:00:00,2826.57,2911.48,2817.21,2861.38,92659.9038,265499712.48000002,139019,271829,149891.70794,13,19432.558847,155,35580.207668999996,38.44688403,21789.64202,34,34,51,0
2022-03-21 00:00:00,2861.39,2876.94,2829.81,2868.9,90795.4808,258711379.68,125820,285160,286188.7318,22,117720.878518,266,63550.616649999996,32.71997794666667,13050.86158,50,38,51,0
2022-03-21 06:00:00,2868.9,2924.17,2855.22,2906.02,95008.8026,274753338.86,155211,268600,259253.37647000002,32,92109.233085,315,74951.852695,25.266333513333333,50076.48841,53,58,84,0
2022-03-21 12:00:00,2906.01,2960.57,2887.0,2920.45,193422.97879999998,565238158.46,291428,293689,562555.99635,79,278994.07391000004,546,166697.50848999998,41.380969881666665,24286.93268,87,74,97,0
2022-03-21 18:00:00,2920.45,2925.75,2882.63,2890.03,70996.6451,206579476.6,118189,315380,491889.64688,53,246895.12682900002,400,109577.646751,48.2026064,14205.05135,64,62,72,0
2022-03-22 00:00:00,2890.03,3052.85,2886.43,3012.64,228966.5742,684024397.0999999,427369,355609,479182.83594,66,197144.47622,503,126479.334698,54.89369517,22128.26366,102,79,84,0
2022-03-22 06:00:00,3012.65,3027.27,2965.24,3020.74,133578.7965,400922473.32,196602,288922,391984.99374,55,174893.086794,411,106971.81475,28.022116365,14461.9642,69,63,82,0
2022-03-22 12:00:00,3020.74,3030.15,2988.28,3006.93,119001.8976,358024684.92,164190,295881,692506.63701,95,434262.07151,477,139405.58733,46.130612335,91670.00482,81,107,61,0
2022-03-22 18:00:00,3006.93,3016.39,2960.0,2969.64,83321.7156,249587619.76,132509,280159,552039.67111,56,329369.28752,372,106249.36837000001,54.58251554166667,25071.17115,64,61,61,0
2022-03-23 00:00:00,2969.64,2992.66,2920.65,2948.21,115494.7289,341220087.64,201207,284404,320688.69935,41,126197.167249,325,77119.686591,37.824904755,21417.46026,54,53,54,0
2022-03-23 06:00:00,2948.21,2972.46,2933.65,2949.33,79550.1864,234953754.68,184613,292557,451022.82424,44,203525.72853999998,432,111589.94746999998,25.282683531666667,7844.315182,161,67,53,0
2022-03-23 12:00:00,2949.32,3045.2,2938.0,2964.89,162784.2967,487402431.18,270221,308504,346100.46395,39,107337.05451999999,429,109429.15332,45.929834935,18117.91397,73,67,83,0
2022-03-23 18:00:00,2964.9,3038.41,2952.55,3036.0,96133.5178,287335221.88,157011,278972,379929.70562,40,167137.732947,348,99600.6294,55.024209498333335,9239.068543,69,57,68,0
2022-03-24 00:00:00,3035.99,3081.07,2999.11,3047.34,154255.6658,468806859.68,250167,276860,352898.72096,43,129333.467638,429,104559.67997,51.667205195,9123.0,89,75,91,0
2022-03-24 06:00:00,3047.34,3071.49,3030.94,3048.58,115301.0912,351647943.28999996,160301,290043,349680.4542,30,126912.842567,404,103545.73188,31.052872061666665,17786.41854,77,79,56,0
2022-03-24 12:00:00,3048.57,3129.11,3002.34,3098.48,232238.2358,713975691.73,318870,301208,760088.42645,97,463924.31531,544,153492.07783999998,64.178697715,85046.46131,87,86,118,0
2022-03-24 18:00:00,3098.48,3123.03,3085.15,3110.76,75376.5311,234054994.74,124484,283858,452324.45295,58,247075.14633,314,82105.347255,67.68077821166666,86313.72687,62,62,74,0
2022-03-25 00:00:00,3110.75,3146.57,3093.7,3125.63,87955.1549,274761222.89,151829,283900,294739.57058,46,83730.97452,343,101142.8906,40.979169846666665,10026.32147,64,56,55,0
2022-03-25 06:00:00,3125.62,3179.37,3096.69,3167.48,123116.06520000001,386388468.29,194497,294702,567269.38152,71,336335.21011,450,121847.81256,31.994820795,10134.29248,79,73,78,0
2022-03-25 12:00:00,3167.49,3193.28,3076.0,3102.55,205566.319,645940223.59,276381,294110,504516.42962,79,237124.26974000002,493,141701.63882,63.847325095,10254.88638,85,78,98,0
2022-03-25 18:00:00,3102.56,3131.11,3082.0,3102.14,72462.0181,225445263.18,123292,274102,638655.84285,85,427791.67586,311,101016.186719,60.489203255,18400.13061,65,58,90,0
2022-03-26 00:00:00,3102.13,3127.0,3084.9,3125.59,52249.6862,162309520.16,95297,287343,168080.02963,18,41361.386823,178,41495.470009,40.94882789166667,15741.96774,40,36,41,0
2022-03-26 06:00:00,3125.59,3139.0,3114.55,3122.7,43090.6066,134702857.74,100844,272673,162238.18978,9,31317.58053,185,47126.24073,32.60683562166667,7052.894232,30,30,44,0
2022-03-26 12:00:00,3122.7,3129.51,3107.41,3120.36,52776.881799999996,164552397.94,101294,290137,160456.98374,13,29166.819539,182,42655.735064,31.792237521666667,12989.0983,33,32,61,0
2022-03-26 18:00:00,3120.37,3153.2,3115.74,3145.0,59017.672399999996,184986809.83,105654,273725,181773.99431,9,41887.134727,194,36415.621926,33.798241501666666,38010.7109,44,44,71,0
2022-03-27 00:00:00,3145.01,3170.0,3133.82,3139.55,55998.2958,176302731.16,115922,273565,236697.12938,7,37178.015994,278,79139.540767,66.71846764166666,22165.62257,38,36,62,0
2022-03-27 06:00:00,3139.54,3158.93,3139.54,3146.57,43894.0455,138205847.14,89211,273925,137050.89789999998,8,11420.302552000001,191,45533.011025,21.505817695,9347.184249,34,32,40,0
2022-03-27 12:00:00,3146.58,3187.39,3126.02,3180.0,83515.1277,263955023.39,143652,288620,230094.42181,26,66461.6811,269,62499.160497,34.300923188333336,11003.04667,60,57,63,0
2022-03-27 18:00:00,3180.01,3299.37,3165.0,3295.65,152059.9455,493700350.59,296890,286565,257558.58691,28,54820.899511,282,69668.912214,100.82221538499999,40981.7208,57,52,76,0
2022-03-28 00:00:00,3295.65,3339.39,3275.01,3323.86,129764.8278,428950207.05,222354,292250,319523.38156999997,37,101668.306481,410,102309.43876,38.72040625166667,70106.45819,71,69,85,0
2022-03-28 06:00:00,3323.87,3357.99,3302.46,3346.68,105692.5256,352103257.94,188689,297935,543965.31979,55,316608.887241,424,112217.38995,32.40151378666667,729541.9691,71,70,62,0
2022-03-28 12:00:00,3346.68,3400.0,3331.1,3386.01,159526.2836,537340443.7,281929,310909,564978.01368,73,293302.91524,511,137541.26763000002,191.06486283333334,25049.17195,100,92,104,0
2022-03-28 18:00:00,3386.01,3431.15,3315.54,3332.92,132253.4763,448243005.4,271107,316929,465139.66157,50,197476.37485999998,476,129277.80489,72.32046265666666,44284.42685,89,86,99,0
2022-03-29 00:00:00,3332.91,3413.99,3329.68,3405.21,84560.3461,285609894.87,163547,299328,451226.19385000004,39,254622.93921100002,357,85772.42439,44.09790571833333,19682.29839,72,61,63,0
2022-03-29 06:00:00,3405.2,3471.89,3385.0,3464.92,102799.8798,352329090.34000003,222423,305161,414962.25357,42,195266.59017100002,426,113900.92458,36.71117193166666,18752.38229,72,107,76,0
2022-03-29 12:00:00,3464.92,3481.87,3368.0,3402.55,192316.3042,659208866.12,313115,304671,595641.0626300001,98,299388.91709,553,151155.13821,57.420372311666675,10801.43154,94,99,104,0
2022-03-29 18:00:00,3402.54,3443.0,3342.03,3400.51,86223.2925,292869119.98,185232,290739,740788.9861099999,67,513956.48576000007,370,102772.8715,63.372903865000005,13794.32957,67,66,58,0
2022-03-30 00:00:00,3400.51,3407.52,3331.84,3404.8,93691.5675,315958303.04,160663,278356,564073.78868,60,365868.06585,350,91955.98139999999,40.70285705,41996.94161,60,56,89,0
2022-03-30 06:00:00,3404.81,3419.0,3380.4,3408.07,78616.53289999999,267423604.24,153153,289864,372321.94068999996,29,166612.55294199998,346,91667.26928,34.26052123333333,21793.89498,64,63,68,0
2022-03-30 12:00:00,3408.06,3439.6,3347.67,3437.09,111956.6475,379075478.62,208106,293052,554250.79389,66,322765.648059,392,111096.95404,71.08106762,13235.75995,71,64,71,0
2022-03-30 18:00:00,3437.09,3446.9,3371.12,3385.79,71817.7752,244098612.67,153093,290928,533801.68562,59,288994.58612,394,109771.794775,76.967540895,24695.98981,99,67,85,0
2022-03-31 00:00:00,3385.8,3424.83,3378.0,3394.11,67367.9816,229171796.20999998,124895,281641,512389.08866,30,343383.875157,295,68111.293736,44.11986827333334,22313.71675,61,58,47,0
2022-03-31 06:00:00,3394.12,3428.0,3390.0,3409.19,64980.095100000006,221461410.89000002,124646,298076,443542.75169999996,49,237501.568479,389,88222.88648,39.843250473333335,11914.9164,82,71,59,0
2022-03-31 12:00:00,3409.19,3444.83,3266.22,3294.93,233966.6581,783542968.33,363479,307665,600528.5338,81,350927.57811999996,430,114415.67979,75.061351095,18191.83821,88,86,101,0
2022-03-31 18:00:00,3294.93,3311.17,3261.35,3281.51,88776.5047,291871388.19,157544,279739,401905.40641,51,220046.008294,307,70757.062769,60.570750010000005,17243.61439,64,72,79,0
2022-04-01 00:00:00,3281.51,3308.67,3210.68,3251.01,129599.4123,421860385.18,215224,277263,327549.792,29,108515.60244999999,347,84708.21831,64.94688423166666,25073.35619,87,53,71,0
2022-04-01 06:00:00,3251.01,3303.69,3245.0,3284.96,87046.8465,285257950.45,149048,285635,810158.75264,30,616577.86263,297,81649.308604,44.789490871666665,10290.5961,59,56,46,0
2022-04-01 12:00:00,3284.96,3474.84,3262.22,3469.71,244271.3346,826955323.0,369933,308420,574138.9358699999,66,309449.56108,471,130378.31169,83.17029247,27261.46309,84,76,82,0
2022-04-01 18:00:00,3469.71,3481.29,3426.41,3455.21,71251.6458,246186023.82999998,148874,288175,321325.4239,31,132996.08848,302,70448.59886299999,80.79839592833333,49230.90162,70,71,97,0
2022-04-02 00:00:00,3455.2,3525.13,3438.78,3481.02,138148.546,481221251.59000003,236078,287824,393046.44194,39,202271.238289,318,73852.731809,78.6294355,36515.16345,70,82,56,0
2022-04-02 06:00:00,3481.03,3500.0,3470.25,3488.01,86337.2545,300796826.03999996,126061,265695,315204.37409,33,150241.74603100002,323,72375.451032,45.098056955000004,17675.60314,50,47,93,0
2022-04-02 12:00:00,3488.01,3532.2,3445.0,3475.72,173519.2175,605543145.75,242526,274932,426997.71392,33,223888.337589,387,90618.630561,64.86513007,13684.72356,54,51,142,0
2022-04-02 18:00:00,3475.71,3487.11,3433.14,3443.77,101888.272,352750344.39,159120,266217,225060.71781,8,61938.991310000005,218,53618.351113,58.56819715666666,26123.14687,48,42,72,0
2022-04-03 00:00:00,3443.77,3481.99,3412.11,3476.57,76361.2463,263405860.54,125369,261709,165013.38760000002,14,29039.233628,158,35949.36674,59.93239043666667,9982.7,29,28,40,0
2022-04-03 06:00:00,3476.57,3510.02,3470.2,3484.97,86899.902,303325302.64,131604,252903,187913.48981,6,51576.004216,197,42946.944792,42.64903181333333,25042.22576,38,37,48,0
2022-04-03 12:00:00,3484.96,3519.99,3477.84,3493.6,86531.9022,302703589.23,140154,274626,347013.05026,26,189036.407571,187,42838.434057,57.38422004833333,21440.43142,36,37,49,0
2022-04-03 18:00:00,3493.59,3580.34,3487.0,3521.91,131788.71779999998,465236964.52,222631,271541,210763.07188,24,42969.489889000004,220,54420.360947,60.12061027166666,9264.249411,41,39,63,0
2022-04-04 00:00:00,3521.9,3523.33,3468.19,3506.14,86351.2765,301798346.76,140992,253421,212195.95056,21,53773.573852999994,271,60602.658469,54.94515207,21103.7197,52,43,88,0
2022-04-04 06:00:00,3506.14,3511.93,3447.64,3479.08,110012.8386,382604675.38,178562,280292,283862.4998,32,84441.90123300001,349,91593.88821,51.18964418833334,34496.82893,55,53,72,0
2022-04-04 12:00:00,3479.08,3494.06,3413.0,3437.92,129112.6456,445620660.05,269481,297007,531457.2122,51,299684.48433,344,95087.79247,82.47057803166666,37276.48632,69,67,78,0
2022-04-04 18:00:00,3437.92,3547.0,3405.97,3519.5,124507.39790000001,434842677.49,221642,274450,254737.63424,24,63527.837712,282,72219.700553,84.07426896,29960.60403,52,58,65,0
2022-04-05 00:00:00,3519.5,3535.61,3500.36,3520.22,51584.3841,181516350.75,104167,262492,276935.39623,13,118235.377375,253,56045.693169,67.07856825333333,13902.72511,51,49,63,0
2022-04-05 06:00:00,3520.22,3536.0,3504.48,3522.99,49369.9852,173778971.8,107659,258947,359274.8601,18,161151.20697,308,76563.774876,55.390445246666665,12737.6806,48,64,74,0
2022-04-05 12:00:00,3523.0,3555.0,3435.17,3451.63,195554.0211,680113202.1,288709,296851,471966.10391,64,226264.63488599999,412,121995.67079,77.31171907333334,37015.99735,75,78,70,0
2022-04-05 18:00:00,3451.63,3472.58,3400.0,3406.99,101274.3533,347855691.27,173649,268839,373119.82899,34,192089.35596000002,252,62966.555402,200.630569135,26386.20291,57,49,57,0
2022-04-06 00:00:00,3407.0,3407.5,3268.0,3368.51,171307.78770000002,571345224.5,277506,284161,392918.57059,48,135301.7425,467,132061.8881,73.38476622666667,29996.31542,100,99,122,0
2022-04-06 06:00:00,3368.5,3373.21,3280.56,3304.7,124317.296,414535470.75,189188,279227,318106.44074999995,29,125518.53755100002,351,81939.65264300001,48.270471816666664,22008.89411,56,54,67,0
2022-04-06 12:00:00,3304.69,3326.19,3179.04,3218.0,271615.9145,881893757.73,358896,286114,644057.80769,93,370121.89517000003,514,140557.24846,68.53847410499999,28453.85136,98,92,103,0
2022-04-06 18:00:00,3218.01,3270.28,3162.39,3168.51,169032.1065,543453757.04,273183,277672,512811.24181000004,53,280919.329585,379,115638.64418,60.26585829166667,36853.58808,64,63,82,0
2022-04-07 00:00:00,3168.52,3219.3,3143.15,3218.91,124199.7396,395190207.98,193680,264056,317414.96182,24,121533.311952,344,81443.62191,54.18410550666667,29437.17338,66,58,76,0
2022-04-07 06:00:00,3218.9,3262.03,3202.0,3251.67,95839.5474,309252823.17,157850,280171,521443.85076,42,328131.15265,372,89008.0937,46.108879225,40984.421,65,60,102,0
2022-04-07 12:00:00,3251.66,3268.98,3159.6,3225.41,174280.0075,559722075.52,234284,311553,409936.46212,53,148228.98803,415,116199.35183999999,125.96411853500001,22000.0,68,66,96,0
2022-04-07 18:00:00,3225.4,3260.01,3197.6,3227.19,63860.032699999996,206300017.88,120568,272013,559801.2424,45,390761.670544,239,58313.895404,68.15943474000001,25626.5886,50,49,71,0
2022-04-08 00:00:00,3227.2,3276.0,3216.43,3270.27,74600.5863,242650415.49,129561,270261,234934.37927,19,56523.82313,319,71934.578049,67.13379861666667,12948.83867,52,46,124,0
2022-04-08 06:00:00,3270.27,3314.02,3244.75,3258.46,137452.42440000002,450555871.58,184030,272099,312796.06875,30,104100.63338099999,373,105620.68208,46.398078515,7103.263531,85,78,71,0
2022-04-08 12:00:00,3258.47,3306.87,3209.99,3245.04,170346.1029,554848520.9,268228,308538,464823.79539,50,252186.17229,361,88900.38635,59.99556681833334,27082.54335,68,63,80,0
2022-04-08 18:00:00,3245.04,3280.52,3173.52,3192.39,120023.3912,386846687.65999997,228933,253521,378640.90336,45,211716.029787,283,64954.808455,65.11607751833334,18015.50061,52,51,94,0
2022-04-09 00:00:00,3192.39,3228.23,3181.28,3225.78,61600.668900000004,197464117.96,117717,251688,190336.67932999998,20,48177.141019999995,233,54255.847489,43.46819102333333,19925.84873,48,48,66,0
2022-04-09 06:00:00,3225.78,3227.08,3193.0,3209.59,43250.6432,138709860.77,77787,274347,331654.38367999997,19,201649.27386000002,202,46821.948605,32.165050963333336,23092.16572,39,32,55,0
2022-04-09 12:00:00,3209.58,3249.08,3199.63,3241.32,70435.3971,226891209.72,108655,291798,198189.61108,22,53344.106419,192,48087.285996,39.10985462,74285.71429,45,30,51,0
2022-04-09 18:00:00,3241.31,3268.4,3222.01,3258.57,37157.547399999996,120565319.7,81995,267566,135827.89457,13,25003.85607,124,29818.182674,39.50944511666666,9209.46736,28,25,40,0
2022-04-10 00:00:00,3258.57,3268.0,3242.44,3244.65,31747.7936,103387737.56,79519,272988,138730.5338,5,23520.972417,135,31915.526417,54.296390468333335,15649.13505,31,27,38,0
2022-04-10 06:00:00,3244.66,3256.38,3233.16,3251.78,33481.9517,108594284.21000001,71558,277184,214549.54862000002,23,82828.172851,200,49789.124138,24.809811731666667,29388.72524,29,29,91,0
2022-04-10 12:00:00,3251.77,3307.22,3232.73,3295.73,69481.4981,227197629.78,118667,281360,176063.16962,15,30108.104794,192,43392.579743,50.01552275833333,13564.57741,43,39,47,0
2022-04-10 18:00:00,3295.73,3304.29,3193.0,3203.04,97591.98920000001,316852631.07,170067,272707,171392.37942,11,18788.431493,243,57572.405377,58.69456313333333,11111.0,46,43,68,0
2022-04-11 00:00:00,3203.04,3213.63,3151.84,3185.28,111296.5804,354153819.15,159669,271094,239015.53568,26,53794.594007,323,83273.698107,33.74886243666666,14287.29129,64,57,70,0
2022-04-11 06:00:00,3185.29,3189.98,3030.0,3051.57,227073.4497,704230677.92,299598,288519,439163.11002,67,207423.89038,407,117880.923729,33.443259515,15198.23847,102,95,77,0
2022-04-11 12:00:00,3051.57,3065.78,2977.54,3023.12,203034.2875,613954080.73,278191,283634,677552.72248,67,310860.5323,727,220835.45997,66.03543088333333,18556.12974,104,116,165,0
2022-04-11 18:00:00,3023.12,3040.59,2950.0,2979.74,151989.9736,455147547.77,232374,270017,881885.03643,74,637694.52107,466,123382.17375,65.74970181833334,18090.2413,97,78,109,0
2022-04-12 00:00:00,2979.75,3020.76,2950.0,3018.98,109147.3397,325617427.15,153089,278963,313894.68107,40,98271.279726,432,113976.91723,46.080595128333336,41412.37992,75,60,114,0
2022-04-12 06:00:00,3018.97,3047.05,2997.53,3040.97,124667.0007,376686555.69,150350,262741,334324.23795,37,152310.41915,347,86739.58206,36.44970613833333,8528.0,59,56,91,0
