hour,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount,total_network_tx_count,total_network_volume,massive_whale_tx_count,massive_whale_volume,mid_whale_tx_count,mid_whale_volume,avg_gas_gwei,max_gas_gwei,unique_large_senders,unique_large_receivers,whale_contract_calls,drawdown_6h_label
2019-04-01 12:00:00,141.89,142.67,140.5,141.28,58349.22374,8280505.4466,24566,195464,749447.27974,71,268666.9966,864,197106.3872,12.132738683333335,32500.0,153,145,50,0
2019-04-01 18:00:00,141.24,141.98,139.74,141.24,44848.70436,6322136.8796999995,18468,129467,337044.37236,42,146015.51591,305,78325.435675,9.023334310333333,6791.879429,54,57,24,0
2019-04-02 00:00:00,141.24,149.51,141.0,146.44,252949.50358000002,36819339.746,72524,172837,816736.06397,80,249165.1175,1120,280056.21947,13.128802446666667,1429.08658,279,265,65,0
2019-04-02 06:00:00,146.57,152.31,146.32,151.4,228530.73889,34200625.556,69373,224581,1400519.8495,141,465722.23824000004,1758,445708.81999,15.90663438,13244.57048,258,256,80,0
2019-04-02 12:00:00,151.39,159.48,151.36,154.99,244062.44024,37967913.665,81566,214191,1259304.4528,172,484301.11853,1536,387931.61675,14.485500787166666,7392.80279,235,200,70,0
2019-04-02 18:00:00,154.99,165.6,154.89,163.31,181326.17587,29106800.334,66174,147291,641402.108,101,288951.44816,694,175191.03736,10.300854914833334,46746.12693,101,96,52,0
2019-04-03 00:00:00,163.26,175.25,158.56,165.12,442298.29787,74260517.989,137118,200347,1289133.2628,175,485947.99515,1550,410214.55001999997,15.204130218333333,10000.0,202,202,64,0
2019-04-03 06:00:00,165.14,168.79,163.58,165.96,142920.8975,23673211.667999998,57881,204966,1185527.645,140,478409.11245,1210,292074.97185,18.828364633333333,55000.0,196,186,60,0
2019-04-03 12:00:00,165.94,175.36,165.73,171.66,281209.59462,47870786.133,93583,191261,983611.6211999999,125,368492.76131000003,1061,262550.48704,17.00445888,9428.571429,157,150,67,1
2019-04-03 18:00:00,171.66,177.81,149.23,159.96,478915.74848999997,79719380.399,134454,150031,710260.96106,94,271243.01871,908,247968.17785,15.201235033333333,250000.0,145,172,67,0
2019-04-04 00:00:00,159.96,164.0,156.76,161.82,234724.39856,37789605.980000004,78619,168371,905777.1133,91,358159.22427,1110,272794.60849,14.174771228333334,4704.269512,157,144,49,0
2019-04-04 06:00:00,161.89,163.2,158.47,161.07,128020.54578,20638922.322,53367,202517,867208.96604,95,278589.53654,994,240581.64543,14.646823273333334,17720.28925,173,166,34,1
2019-04-04 12:00:00,161.1,162.0,153.32,153.73,196390.12855,30920411.751999997,61511,169012,562715.93402,58,134769.01757,724,181935.06814,14.041780736666666,4671.333333,126,132,38,0
2019-04-04 18:00:00,153.73,158.86,152.8,157.36,126945.87959,19733243.535,49492,133620,576691.54061,82,308595.23430999997,516,137796.8498,11.0353120865,2100.0,128,101,59,0
2019-04-05 00:00:00,157.33,165.71,155.94,164.1,167834.51861,26996445.03,54011,153496,583649.50483,76,233764.30638,657,157380.41436,12.337271313333332,21000.0,122,130,30,0
2019-04-05 06:00:00,164.1,165.36,162.24,164.07,112640.00247,18439025.128,41427,181940,1124604.84449,88,656187.531627,852,207591.88923,12.66450433,5089.8512,137,139,42,0
2019-04-05 12:00:00,164.07,167.83,161.25,163.93,168943.69265,27769385.298,50811,160106,640014.47807,59,254818.80337,650,169699.90168,12.121111984999999,5000.0,103,112,40,0
2019-04-05 18:00:00,163.9,166.15,162.45,164.77,66652.1318,10918245.871,29012,126382,347278.52580999996,46,146309.00276499998,344,86467.82551,9.543806118500001,6000.0,61,66,38,0
2019-04-06 00:00:00,164.84,165.16,163.18,164.08,43968.34183,7208008.2096,22121,146405,474679.11474,36,206694.58243999997,397,96226.13882,10.722513911666667,400.0,61,72,24,0
2019-04-06 06:00:00,164.08,164.22,159.2,162.42,80303.82117,13014164.881000001,28185,157424,582482.99222,65,192806.95847,606,153818.66545,11.656049581666666,4000.0,114,122,19,0
2019-04-06 12:00:00,162.44,168.75,162.23,166.01,183307.92923,30401938.566,52625,148997,466792.14117,41,106757.632081,685,159020.98997,11.285363566666666,2000.0,110,105,31,0
2019-04-06 18:00:00,166.07,172.77,162.0,165.5,220588.24073999998,37032946.46,60453,106213,348190.27933,46,129752.81140499999,471,133633.16723,8.508303575,500.0,72,69,21,0
2019-04-07 00:00:00,165.56,168.5,164.06,166.81,78186.20403,13027007.189,31990,137189,506319.15872,49,183586.46835,520,124796.69515,10.966623517333332,9247.047924,101,90,22,0
2019-04-07 06:00:00,166.79,169.1,166.0,166.95,102709.16557,17242617.903,35004,167115,697740.0375000001,82,259796.90128,652,151866.19323,12.326744104999998,409.5238095,117,97,40,0
2019-04-07 12:00:00,166.99,168.68,164.63,166.97,82810.94668,13806912.608000001,33312,152310,744363.9220499999,78,323634.91787,728,164791.85712,11.98143552,1500.0,130,110,28,0
2019-04-07 18:00:00,166.97,175.43,166.61,174.21,201801.20869,34800235.592,61223,116272,459642.08078,36,182679.053773,606,153185.66526,9.085781836499999,2111.0,97,82,37,0
2019-04-08 00:00:00,174.29,185.87,173.25,182.5,326492.54778,59393189.859,92634,185931,1383237.4756,180,533296.6710600001,1672,446016.40312000003,12.876457353333334,1500.0,219,218,79,1
2019-04-08 06:00:00,182.5,182.6,171.1,171.1,217501.70276000001,38557100.111,70151,191677,1038334.3575,119,363715.69216,1188,284984.72676,13.528665333333334,4142.303526,185,173,56,0
2019-04-08 12:00:00,171.1,182.5,170.9,176.54,198160.31978,35049007.548,62901,172965,969025.4423,121,379607.04173,1074,279294.85321,12.988815106666665,4107.529313,198,158,51,0
2019-04-08 18:00:00,176.56,181.62,175.05,178.72,131255.50258,23418683.783,46727,117427,407434.33139,68,169959.92859899998,462,126101.82612,9.185425406999999,1000.0,76,80,44,1
2019-04-09 00:00:00,178.71,179.17,171.05,173.95,158969.99358,27868916.832000002,52758,165601,832774.15983,85,279970.45074,1040,266636.10394,12.867666853333333,65587.26549,170,151,28,0
2019-04-09 06:00:00,174.0,176.95,172.45,176.91,127951.42027,22366537.065,44794,199416,988237.3715,120,331202.81306,1153,286622.81266,13.504565411666666,22787.0,203,151,39,0
2019-04-09 12:00:00,176.91,177.78,174.73,175.39,86840.53107,15290747.524,35687,170407,1259673.36458,181,750660.89603,857,219677.03806000002,11.922767102833333,2702.524118,138,133,36,0
2019-04-09 18:00:00,175.33,177.01,173.86,174.6,58224.41616,10219418.1503,23420,121490,274590.74928,43,108132.36447,301,75042.382189,8.152103927833332,450.0,61,50,34,0
2019-04-10 00:00:00,174.58,180.48,174.0,180.12,110495.58995,19685735.768,35163,173363,679115.5312,75,211646.43488,838,216146.45987,10.7912193445,2000.0,133,122,36,0
2019-04-10 06:00:00,180.12,181.6,178.08,178.51,86949.8621,15618841.391999999,30539,191430,1006427.0814,99,396550.97225,978,241664.92116,24.776511064999998,2077295.368,149,140,33,0
2019-04-10 12:00:00,178.51,180.68,177.3,178.76,92166.178,16494987.094,34590,180893,679190.29437,84,229548.36203,713,175022.67248,13.093410459333333,300000.0,121,124,42,1
2019-04-10 18:00:00,178.75,183.77,168.0,177.12,234331.57492999997,41484272.333000004,71668,128384,484864.52981,82,201057.79499,616,161780.78831,10.503042067333334,66666.66667,91,114,55,1
2019-04-11 00:00:00,177.12,177.48,165.18,170.31,201545.88336,34622862.655,66062,187573,825675.71733,84,258560.17075,1022,266334.20771,12.356581485,3000.0,147,174,48,1
2019-04-11 06:00:00,170.32,170.84,158.27,162.55,245955.10355,40629324.114999995,77137,198405,1046012.3384,107,324651.52743,1285,321657.22292,13.880136488333333,43809.52381,200,185,53,0
2019-04-11 12:00:00,162.54,164.74,160.62,164.59,135164.1341,22030620.404,50990,180935,743936.2453600001,85,257400.806546,807,199972.73902,13.311624411666665,4591.967895,151,149,53,0
2019-04-11 18:00:00,164.63,165.71,161.57,164.07,78640.1822,12918852.766,30687,162119,329140.12349,58,145163.15917,295,81865.899604,9.371768003166666,150000.0,54,52,31,1
2019-04-12 00:00:00,164.06,164.5,158.11,163.06,106215.55282,17160311.810000002,37920,192037,588817.89654,53,149855.473265,767,192061.91986999998,11.591791735000001,10000.0,107,126,36,0
2019-04-12 06:00:00,163.12,166.5,159.86,164.45,102829.15447,16798262.74,38750,202081,970474.1601,122,399756.30431,1043,244145.93336999998,12.805981406666668,1559.866225,166,155,52,0
2019-04-12 12:00:00,164.45,165.52,162.75,163.96,68707.56806,11290571.171,29950,174343,745065.20804,111,358382.40048,639,162931.91902,11.801757735,2020.0,114,118,50,0
2019-04-12 18:00:00,163.96,164.71,162.12,163.19,38585.60288,6307773.4247,18112,126332,211977.65386,32,80976.559775,200,51426.904204,9.42055853,2603.0,44,44,20,0
2019-04-13 00:00:00,163.2,165.37,162.63,164.8,43967.73134,7226933.6932,17967,168039,335282.19615,24,64416.91877,440,103399.776877,11.387229523333334,1500.0,89,100,13,0
2019-04-13 06:00:00,164.8,165.02,160.74,161.82,68998.20079,11246179.9068,24408,193527,530096.6307999999,33,110632.45276,648,163190.14803,11.166418141500001,17093.84229,114,105,23,0
2019-04-13 12:00:00,161.78,163.89,161.4,162.73,39403.34015,6411069.4955,18824,144377,499260.69417,50,202388.93749,377,104052.94922,10.789980026333334,68520.0,66,64,25,0
2019-04-13 18:00:00,162.74,163.99,161.23,162.99,26868.47346,4362847.0579,14003,108348,186569.11994,23,86567.269872,166,39828.936991,8.042963025833332,32000.0,32,35,16,0
2019-04-14 00:00:00,162.99,163.94,161.2,162.13,37210.05567,6039697.4444,15355,140667,363479.36965,33,113279.29939,359,99524.308256,9.398777398666667,14096.8254,53,63,24,0
2019-04-14 06:00:00,162.14,163.22,161.39,162.7,36405.46252,5904500.5055,15528,154509,591554.28763,79,209794.60345,590,141707.01933,13.266143363333333,441000.0,107,105,27,0
2019-04-14 12:00:00,162.7,164.11,162.27,163.04,34421.08634,5618866.548,14903,145168,445932.45196,45,165169.8455,447,107373.66996,9.649152412000001,1333.333333,81,76,69,0
2019-04-14 18:00:00,163.02,168.11,163.0,167.23,78941.05758,13077920.5647,26682,110711,329140.52228000003,33,187198.80895,240,66305.43664500001,7.882924564333333,331.29,47,61,26,0
2019-04-15 00:00:00,167.21,168.81,166.67,167.19,46415.34582,7780259.9804,18696,171685,594550.98967,72,215912.12894000002,637,152874.174644,9.814985842,4224.151223,117,108,17,0
2019-04-15 06:00:00,167.19,168.5,164.27,165.1,71432.71785,11863534.1561,21780,177844,789913.70302,97,300288.43471,755,187024.87499,11.253661540000001,3200.0,146,125,38,1
2019-04-15 12:00:00,165.14,166.55,155.7,159.61,116399.41794,18875639.317,39354,155871,771084.09777,89,304030.50787,762,201291.31118,12.008933748333334,1392.2803,116,142,71,0
2019-04-15 18:00:00,159.58,161.66,156.61,159.95,117301.42629,18695664.6551,33760,116658,399925.48173,57,169979.71876,435,122330.66649,8.571355425666667,13333.33333,67,69,46,0
2019-04-16 00:00:00,159.91,163.18,159.41,162.03,40757.94266,6575123.0679,17804,172768,607714.1311,54,211417.79468,697,168658.97036,9.913911643,4500.832722,106,121,52,0
2019-04-16 06:00:00,162.03,163.71,161.7,162.24,47566.36819,7737184.9824,16433,192790,729062.45727,63,188010.38588000002,925,220344.74122,11.833983691666667,13572.04254,137,132,83,0
2019-04-16 12:00:00,162.25,166.73,160.0,165.77,95241.44859,15570902.6229,28830,172165,591061.48823,68,228121.37023,552,132016.29204,10.897028219,2323.896516,89,93,34,0
2019-04-16 18:00:00,165.74,166.19,163.51,165.37,56804.74497,9362612.821899999,19870,118738,292595.6609,33,134374.99191,276,78729.855859,9.867021796166666,14485.71429,57,51,18,0
2019-04-17 00:00:00,165.41,167.28,164.32,165.33,56677.57998,9392234.476,20710,176613,565924.21083,53,182701.05306900002,700,174210.55976,10.166403705333334,1000.0,110,113,40,0
2019-04-17 06:00:00,165.34,166.27,163.78,166.1,62856.98953,10379203.093,24044,199397,785211.02116,87,273980.56594999996,825,184168.35467,13.430062088333335,1600.01,156,126,47,0
2019-04-17 12:00:00,166.08,166.49,164.1,165.29,67299.06144,11114860.429,22621,183327,591018.58326,59,217649.97045999998,555,139240.02269,11.707856866666667,13359.92009,109,99,65,0
2019-04-17 18:00:00,165.27,166.62,164.0,165.75,41007.918860000005,6791738.5983,18100,122559,293878.96849,39,157603.88795,209,50581.435512,8.412247565166666,500.0,46,47,19,0
2019-04-18 00:00:00,165.75,173.0,165.04,171.12,155299.05611,26533665.389,44204,175224,854731.2591,125,380941.69108,888,233383.12639000002,12.042242674999999,100000.0,154,142,44,0
2019-04-18 06:00:00,171.12,171.8,169.56,170.32,65325.14783,11149841.017,19249,194661,852340.6497,97,281131.04654999997,1063,246875.96393,12.951105158333334,911.6714286,182,151,61,0
2019-04-18 12:00:00,170.3,175.17,170.3,173.59,97552.38797000001,16811111.081,28888,189009,554076.9879300001,52,166017.29333,644,150163.10544,13.373241536666667,11904.7619,101,105,82,0
2019-04-18 18:00:00,173.6,175.2,171.0,173.33,77942.35216,13536675.7458,22387,138756,373992.07832000003,46,199725.933786,296,83136.770309,8.154388491833332,2000.0,66,61,27,0
2019-04-19 00:00:00,173.34,173.38,168.59,171.16,103721.77631,17685174.242399998,28638,186060,679300.52303,82,311225.06584,638,147633.8768,11.685710955,2752.68587,101,106,49,0
2019-04-19 06:00:00,171.15,173.55,170.59,172.48,74818.92348,12888581.981,24367,208775,857269.692,114,339057.84987,911,202061.64143000002,11.825816646666667,13710.67329,142,147,64,0
2019-04-19 12:00:00,172.48,173.37,170.11,171.55,98380.12798,16915057.492,32360,175766,565256.65693,71,193664.65967,626,146772.59926,11.458873111666668,1000.0,104,98,52,0
2019-04-19 18:00:00,171.57,173.3,171.21,172.64,43620.89389,7502486.393300001,19186,122582,210032.25667,24,83049.682122,180,46722.446295,8.071532932,2000.0,42,45,15,0
2019-04-20 00:00:00,172.66,174.5,172.38,173.86,58864.81837,10212372.351,22036,160548,500981.60202,56,186322.18096,527,129722.32565,10.082116037166665,1000.0,98,102,18,0
2019-04-20 06:00:00,173.84,176.97,171.89,172.5,98431.91714,17144917.588999998,31398,168084,687939.50135,80,261832.179,721,163925.75725,11.335447490333335,972.3660341,138,126,64,0
2019-04-20 12:00:00,172.55,173.46,171.4,172.73,47035.61555,8112791.1289,21003,181497,503851.41275,54,193011.0921,537,119764.09822,8.981272667833332,5000.0,90,94,54,0
2019-04-20 18:00:00,172.72,173.27,169.87,172.88,49264.13301,8469897.9489,19966,176695,187670.81952,16,66935.813861,204,42418.556311,5.969039301666666,4900.0,39,39,29,0
2019-04-21 00:00:00,172.89,173.48,171.16,171.46,40548.583790000004,6992843.2922,19268,168972,491371.95178999996,39,206307.122749,484,113412.2064,9.161080740333333,6414.463747,90,99,33,1
2019-04-21 06:00:00,171.46,172.07,165.71,166.84,138127.25128,23297608.946000002,43347,174583,713799.70071,84,221523.67870000002,878,198753.6709,10.400662456666666,476.0,133,147,55,0
2019-04-21 12:00:00,166.89,168.05,164.82,167.02,69205.57192,11529250.117800001,28216,162518,590894.6137,71,252559.02076,553,128488.59259,10.008105113000001,2471.507948,96,113,48,0
2019-04-21 18:00:00,167.08,169.33,165.92,168.59,35569.03244,5961647.0437,17563,125117,213212.94107,16,101372.533087,161,36280.172714,7.8747852595,4000.0,33,37,11,0
2019-04-22 00:00:00,168.59,169.6,167.0,168.26,53211.03543,8952422.618999999,21631,179774,592113.67286,50,185488.43503,746,179579.35845,11.110846789833333,1088.554473,130,133,19,0
2019-04-22 06:00:00,168.26,171.35,168.26,170.49,68103.67601,11561055.499000002,23316,195502,910902.20983,105,300901.57005,1027,239759.65906,12.734068188333334,23158.39456,164,148,50,0
2019-04-22 12:00:00,170.5,172.04,167.58,170.8,77423.19328,13155567.6346,26532,192365,625034.71701,73,223059.27291,648,150200.13064,10.279341788333333,9000.0,126,103,52,0
2019-04-22 18:00:00,170.86,172.3,170.0,170.52,71130.49404,12163705.3027,24917,151665,281556.007,31,119363.70491,284,71727.944928,8.0861091605,2103.627901,50,55,27,0
2019-04-23 00:00:00,170.52,174.01,169.43,173.35,111050.39925,19125551.5655,34849,185723,652788.913,55,210872.10779,799,187173.97488,11.189403417666668,10000.0,140,159,24,0
2019-04-23 06:00:00,173.4,175.83,172.55,173.31,107662.86036,18746999.009,36315,212417,1068159.4651,115,438440.48927,1025,251032.25374999997,12.170958728333334,66666.66667,222,162,65,0
2019-04-23 12:00:00,173.31,174.32,172.11,172.88,64135.348,11115446.773,26396,203093,719462.47552,97,291930.3184,682,165749.9929,11.8348497945,81952.50288,119,127,49,0
2019-04-23 18:00:00,172.95,173.34,167.78,169.16,80674.7377,13796243.8237,28960,128035,310614.25814,38,115419.472907,375,89905.637719,8.705456115333334,506.6413785,68,72,60,0
2019-04-24 00:00:00,169.15,169.87,165.7,169.07,95343.62663,16031644.677000001,33793,178737,906106.34343,122,379285.03998999996,980,236162.67149,11.700134238333334,31518.03782,186,158,31,1
2019-04-24 06:00:00,169.08,169.68,160.68,163.57,180343.29842,29581913.571,58198,185618,1387328.3514999999,165,569443.31276,1517,356252.63972,14.069605845,4000.0,281,244,39,0
2019-04-24 12:00:00,163.56,164.46,160.18,160.89,75852.27752999999,12332865.947,31116,176945,751108.60261,84,251354.81177,861,192695.68462,12.952329476666668,75000.0,142,133,90,0
2019-04-24 18:00:00,160.91,165.13,159.26,164.78,74957.83895,12129754.0936,31362,127617,441944.3729,71,218760.27875,414,107528.005,8.534476113333334,688.1069244,76,83,33,0
2019-04-25 00:00:00,164.78,165.49,162.24,163.48,52512.75587,8601060.484,22890,169912,731331.39888,66,301874.26073,727,169360.2414,10.856282877666667,500.0,114,124,15,0
2019-04-25 06:00:00,163.45,163.79,160.9,163.64,73165.77127,11894660.501,25787,196425,1123975.8324000002,135,506762.61821999995,989,237075.83479,11.693849597000002,500.0,158,157,69,0
2019-04-25 12:00:00,163.65,164.63,161.95,164.07,60260.85875,9850628.6517,23195,192659,610655.352,76,191447.48892,688,158383.83915,9.854120247333334,7958.67471,129,116,44,1
2019-04-25 18:00:00,164.11,164.72,150.35,154.72,236717.64652,36980115.0099,68055,121816,694036.79716,107,341711.83237500006,786,210565.481663,8.783257898,3498.41,157,228,97,0
2019-04-26 00:00:00,154.7,162.56,151.4,156.88,234487.78027,36792673.487,67057,178988,2121638.8568,153,1472189.92097,1360,318658.47167,13.159042651666667,2000.0,179,215,79,0
2019-04-26 06:00:00,156.93,157.38,155.01,156.34,107857.76292000001,16851768.566,36426,201718,1248176.8017,141,530165.51906,1373,321896.32653,12.887609045,8002.0082,236,176,86,0
2019-04-26 12:00:00,156.35,157.33,153.6,156.25,96950.95657,15122493.970999999,34831,170945,791077.49031,103,319561.06607,834,213262.26557,12.102626163666665,1000.0,132,144,90,0
2019-04-26 18:00:00,156.27,159.09,155.21,157.95,61059.36307,9567278.8523,24416,109410,367477.11987,55,203308.77809,266,68282.153658,8.452185773,1218.488773,57,55,32,0
2019-04-27 00:00:00,157.93,166.24,156.83,158.83,75937.31721,12034698.616899999,25177,147205,536500.8788300001,52,215754.05013,546,131520.4308,9.874714477333333,2359.52381,85,98,43,0
2019-04-27 06:00:00,158.85,159.12,156.86,156.94,44435.53271,7014415.0138,20965,162771,645692.04212,63,243038.46823,592,135403.41245,11.040879209333333,44889.16571,95,101,51,0
2019-04-27 12:00:00,156.98,161.24,156.35,161.2,51434.30014,8158188.6029,22937,152878,471961.15347,42,140072.875787,553,133521.40183,9.022589295,1000.0,87,83,77,0
2019-04-27 18:00:00,161.17,162.17,158.86,159.31,44111.48836,7086975.7595,20730,99833,263482.35052,33,119229.68016,315,76340.500957,7.916274093333333,5000.0,66,56,41,0
2019-04-28 00:00:00,159.32,160.1,158.07,159.05,36028.87359,5730925.6782,17205,162205,540513.22295,60,235875.7413,536,125758.17514,8.749842872,5000.0,92,101,31,0
2019-04-28 06:00:00,159.02,160.1,158.62,159.94,33203.96947,5295563.7526,16099,186238,726980.72154,85,312343.19906,652,150443.28639,9.825485977333333,5000.0,109,110,33,0
2019-04-28 12:00:00,159.98,160.24,157.52,158.71,52669.12879,8363080.9782,21449,141971,616391.64539,81,253327.18348,653,153696.12399,10.215621943,1000.0,111,120,88,0
2019-04-28 18:00:00,158.69,158.94,156.92,157.85,31074.329960000003,4914611.732799999,17295,103068,450183.94287,59,306348.78921099997,230,54957.194617,8.363140445333334,1252.728685,57,48,25,0
2019-04-29 00:00:00,157.86,159.05,157.67,158.43,25001.05337,3957529.7342,16498,156596,970220.86939,91,606442.5746,662,141457.07252,10.480855582333334,3786.171429,116,117,32,0
2019-04-29 06:00:00,158.46,158.62,154.12,155.69,58679.03367,9183645.2798,26341,188293,1000046.6597,118,399603.29144,1021,225533.3214,11.778914244333334,126000.0,158,168,69,0
2019-04-29 12:00:00,155.61,157.38,152.0,156.19,96264.04364,14888468.162,34336,175135,812726.1935,89,363723.91739,759,181791.29299000002,10.026422174,5000.0,123,133,80,0
2019-04-29 18:00:00,156.17,156.28,153.77,155.11,63647.8183,9862820.1145,21604,108965,300047.37538,39,172206.455519,232,54492.430936,7.896298559166667,4000.0,48,54,27,0
2019-04-30 00:00:00,155.14,158.24,155.11,156.36,54462.47898,8542848.2955,21452,176691,739394.53884,82,303784.46421,774,175509.654497,10.032858798,1135.664768,200,123,22,0
2019-04-30 06:00:00,156.36,160.3,156.28,159.63,107026.61554,16903263.8452,31507,205192,1296265.3349,127,646529.22041,1103,262686.84465,10.94076785,622.286739,181,155,50,0
2019-04-30 12:00:00,159.62,160.28,157.9,158.61,77013.57492,12236669.353,29098,183659,662862.90583,69,198996.11091,829,203229.06732,9.933324937,11862.11937,125,119,61,0
2019-04-30 18:00:00,158.62,162.89,157.55,161.83,66553.57709,10669526.8542,27176,142229,271721.54802,34,112760.66965,327,75302.871636,8.760590775833334,205917.8909,66,55,32,0
2019-05-01 00:00:00,161.85,163.88,160.28,160.7,61744.23037,10007543.2577,26487,188486,663375.8332700001,76,312137.67857,609,143341.50615,8.607337964166668,4653.743467,89,96,30,0
2019-05-01 06:00:00,160.69,161.61,159.66,160.88,38448.87894,6175523.3329,20109,203902,988466.99139,73,538474.2329299999,750,181318.89604,11.0172451945,70000.0,126,128,35,0
2019-05-01 12:00:00,160.84,161.92,159.52,161.7,43559.81796,6993403.5674,21196,186938,636399.97786,82,273586.70874000003,646,156837.61126,11.196053166,200000.0,144,115,55,0
2019-05-01 18:00:00,161.71,161.74,158.36,160.19,48764.70036,7788881.540200001,20717,124464,331425.98673999996,48,182764.86950499998,275,71821.979519,7.712703426499999,2594.285424,58,62,24,0
2019-05-02 00:00:00,160.2,160.77,159.43,160.61,26987.172619999998,4321261.7104,15880,150852,472564.52815,52,170326.98375999997,550,120185.29772999999,135.98939543216667,18298621.95,99,99,44,0
2019-05-02 06:00:00,160.58,161.74,160.42,160.74,48447.25081,7801521.1635,18966,178034,760112.3087,83,284357.60719,725,172429.28261,12.038668238333335,1507.936503,137,130,32,0
2019-05-02 12:00:00,160.82,162.21,158.5,160.98,86512.44357,13918185.0837,29487,162423,595580.56284,66,231344.107848,603,142784.02383000002,12.449343183333333,9000.0,104,118,57,0
2019-05-02 18:00:00,160.98,163.48,160.38,161.81,127572.15325,20675449.0534,32868,134999,280029.6432,34,139498.91345,256,61233.842390000005,9.1184965355,7000.0,47,46,26,0
2019-05-03 00:00:00,161.82,164.2,160.99,162.84,70065.51918,11404464.1635,25459,166772,557859.49529,65,193912.07308,639,153310.14056,11.325808931666666,2000.0,106,114,24,0
2019-05-03 06:00:00,162.81,170.86,162.5,167.38,219505.5142,36454576.908,58218,191577,993751.08039,124,364881.86001,1145,279764.55695,12.012378946666667,2850.0,193,195,55,0
2019-05-03 12:00:00,167.37,169.25,166.36,167.49,77123.53784,12981028.556,30664,194572,676717.2263,74,261475.24063,673,167771.37716,10.990509691666666,200000.0,108,110,45,0
2019-05-03 18:00:00,167.51,170.0,166.85,168.06,49662.95001,8345092.974099999,21701,117961,300750.83417,44,145084.010237,263,71105.087134,8.766160531666666,4435.0,71,52,19,1
2019-05-04 00:00:00,168.1,171.3,160.79,164.8,114419.329,19209636.067,37399,156120,548838.26215,55,190060.399023,592,142187.53006,10.512681695,4590.0,108,112,37,0
2019-05-04 06:00:00,164.8,166.32,163.2,163.94,53168.25118,8761695.8753,23182,189896,643275.64032,72,219622.502,620,145130.45902,10.319210219666667,1333.333333,106,116,11,0
2019-05-04 12:00:00,163.89,164.2,159.76,162.38,96719.99436,15663183.747,30684,177465,522542.67543,31,161428.308223,609,147318.62128,10.270735765166666,4761.904762,116,116,29,0
2019-05-04 18:00:00,162.38,165.13,161.71,163.7,48621.00895,7961658.7093,23999,99914,269840.11794,24,139746.60137,248,66325.581104,8.487197573000001,3071.428571,49,46,9,0
2019-05-05 00:00:00,163.71,165.25,162.68,165.11,43254.039959999995,7082285.794199999,19842,157109,410851.49315,31,129311.23657800001,410,98047.059447,10.2103763005,5932.922429,72,75,5,0
2019-05-05 06:00:00,165.07,165.36,161.87,162.69,42223.73596,6893335.8730999995,19433,178493,639723.70933,58,195352.30662999998,645,154987.61345,11.007977787333333,2290.822264,112,113,9,0
2019-05-05 12:00:00,162.64,163.72,160.19,160.32,45911.45417,7442440.955,19736,175360,544245.09766,50,213407.01244000002,505,116947.92866,9.268787031166667,10000.0,93,89,25,0
2019-05-05 18:00:00,160.32,164.69,159.18,163.05,44639.874359999994,7241454.164100001,20814,126502,276745.47165,35,143653.44629,215,58887.301471,7.708924992500001,8889.059076,52,53,13,0
2019-05-06 00:00:00,163.05,163.2,160.5,161.1,50222.341029999996,8111813.7923,22125,167430,627315.1061,50,249477.32098000002,604,150623.54256,11.130895548333333,550.0,98,98,9,0
2019-05-06 06:00:00,161.17,165.75,157.55,165.08,92697.09605,15032598.776,33002,216917,862832.69024,96,276048.29096,921,228519.42838,10.245940921666666,2097.311056,130,135,35,0
2019-05-06 12:00:00,165.02,178.05,163.8,175.54,263899.6498,45520353.267,64173,196252,1010697.2814,142,445792.17814,1059,281055.16015999997,11.158666936666668,2022.424788,262,205,57,0
2019-05-06 18:00:00,175.54,176.47,172.81,173.0,99709.05592,17447466.643,32243,125536,496482.41706999997,78,249361.508138,478,130291.49775000001,9.545335964333333,9666.666667,90,86,19,0
2019-05-07 00:00:00,172.98,182.76,172.96,177.45,280418.41069,50372603.333000004,73803,173627,1134036.6082,132,508495.65549,1197,311592.91447,12.906827868333332,4508.364383,171,164,27,0
2019-05-07 06:00:00,177.49,179.17,175.87,178.0,109810.56318,19493824.718,39429,194560,1129659.2305,157,464849.17670999997,1075,262786.07888,13.587110593333334,3000.0,200,169,52,1
2019-05-07 12:00:00,178.0,179.85,170.0,173.37,230155.50097999998,40075642.158999994,57452,182032,782219.091,115,280975.95722,844,225139.52672999998,12.661616581666665,2000.0,148,167,47,1
2019-05-07 18:00:00,173.38,175.37,167.89,169.18,112112.40376,19264629.912,37584,107927,342162.55770999996,43,191111.217079,265,66402.48057,9.770578774666667,1175.552713,50,60,28,0
2019-05-08 00:00:00,169.07,171.56,164.8,171.24,110539.10761,18628451.983999997,36959,171744,937519.78608,83,424444.60008,897,241695.18571,11.086269510500001,4380.952381,119,136,39,0
2019-05-08 06:00:00,171.24,172.28,169.34,171.25,68729.74449,11741849.3123,25365,209219,1006389.3228,132,379000.28531,956,224606.40586,11.221941638333334,7044.985188,155,140,38,0
2019-05-08 12:00:00,171.25,171.81,168.23,168.89,56349.803920000006,9579801.429,22426,183975,875637.59889,116,353602.6572,864,208259.6394,10.724822042,1000.0,189,119,19,0
2019-05-08 18:00:00,168.85,173.17,168.3,170.85,60792.10501,10357891.8588,24059,122058,309296.70934,40,163019.290172,252,59585.979936,10.720049216666666,57466.92,48,53,14,0
